workout_id,date,body_weight,exercise,exercise_type,set,weight,reps,volume,total_workout_volume,duration,distance
20003648,2026-04-11 01:43:00,,Seated Cable Row - V Grip (Cable),,2,80.0,15.0,1200.0,11800.0,,
20003648,2026-04-11 01:43:00,,Seated Cable Row - V Grip (Cable),,3,80.0,15.0,1200.0,11800.0,,
20003648,2026-04-11 01:43:00,,Dumbbell Seated Preacher Curl,db_2_simultaneous,1,20.0,10.0,200.0,11800.0,,
20003648,2026-04-11 01:43:00,,Dumbbell Seated Preacher Curl,db_2_simultaneous,2,20.0,10.0,200.0,11800.0,,
20003648,2026-04-11 01:43:00,,Dumbbell Seated Preacher Curl,db_2_simultaneous,3,20.0,15.0,300.0,11800.0,,
20003647,2026-04-04 03:43:00,,Run on Treadmill ,distance_duration,1,,,,13666.0,10:00,1.01
20003647,2026-04-04 03:43:00,,Dumbbell Biceps Curl,db_2_simultaneous,1,20.0,12.0,240.0,13666.0,,
20003647,2026-04-04 03:43:00,,Dumbbell Biceps Curl,db_2_simultaneous,2,20.0,12.0,240.0,13666.0,,
20003647,2026-04-04 03:43:00,,Dumbbell Biceps Curl,db_2_simultaneous,3,20.0,12.0,240.0,13666.0,,
20003647,2026-04-04 03:43:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,1,20.0,35.0,700.0,13666.0,,
20003647,2026-04-04 03:43:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,2,20.0,35.0,700.0,13666.0,,
20003647,2026-04-04 03:43:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,3,20.0,35.0,700.0,13666.0,,
20003647,2026-04-04 03:43:00,,Dumbbell Stiff Leg Deadlift,db_2_simultaneous,1,20.0,12.0,240.0,13666.0,,
20003647,2026-04-04 03:43:00,,Dumbbell Stiff Leg Deadlift,db_2_simultaneous,2,20.0,12.0,240.0,13666.0,,
20003647,2026-04-04 03:43:00,,Dumbbell Stiff Leg Deadlift,db_2_simultaneous,3,20.0,10.0,200.0,13666.0,,
20003647,2026-04-04 03:43:00,,Dumbbell Hammer Curl ,db_2_simultaneous,1,20.0,12.0,240.0,13666.0,,
20003647,2026-04-04 03:43:00,,Dumbbell Hammer Curl ,db_2_simultaneous,2,20.0,10.0,200.0,13666.0,,
20003647,2026-04-04 03:43:00,,Dumbbell Hammer Curl ,db_2_simultaneous,3,20.0,10.0,200.0,13666.0,,
20003647,2026-04-04 03:43:00,,Dumbbell Seated Palms Up Wrist Curl,db_2_simultaneous,1,20.0,12.0,240.0,13666.0,,
20003647,2026-04-04 03:43:00,,Dumbbell Seated Palms Up Wrist Curl,db_2_simultaneous,2,20.0,12.0,240.0,13666.0,,
20003647,2026-04-04 03:43:00,,Single Arm Tricep Extension (Dumbbell),,1,12.0,12.0,144.0,13666.0,,
20003647,2026-04-04 03:43:00,,Single Arm Tricep Extension (Dumbbell),,2,12.0,12.0,144.0,13666.0,,
20003647,2026-04-04 03:43:00,,Single Arm Tricep Extension (Dumbbell),,3,12.0,12.0,144.0,13666.0,,
20003647,2026-04-04 03:43:00,,Single Arm Tricep Extension (Dumbbell),,4,12.0,12.0,144.0,13666.0,,
20003647,2026-04-04 03:43:00,,Lever Leg Extension,weight_reps,1,50.0,15.0,750.0,13666.0,,
20003647,2026-04-04 03:43:00,,Lever Leg Extension,weight_reps,2,50.0,15.0,750.0,13666.0,,
20003647,2026-04-04 03:43:00,,Lever Leg Extension,weight_reps,3,50.0,15.0,750.0,13666.0,,
20003647,2026-04-04 03:43:00,,Lever Incline Chest Press,weight_reps,1,80.0,10.0,800.0,13666.0,,
20003647,2026-04-04 03:43:00,,Lever Incline Chest Press,weight_reps,2,80.0,10.0,800.0,13666.0,,
20003656,2026-04-02 01:14:00,,Run on Treadmill ,distance_duration,1,,,,16930.0,10:45,1.05
20003656,2026-04-02 01:14:00,,Dumbbell Biceps Curl,db_2_simultaneous,1,20.0,12.0,240.0,16930.0,,
20003656,2026-04-02 01:14:00,,Dumbbell Biceps Curl,db_2_simultaneous,2,20.0,12.0,240.0,16930.0,,
20003656,2026-04-02 01:14:00,,Dumbbell Biceps Curl,db_2_simultaneous,3,20.0,12.0,240.0,16930.0,,
20003656,2026-04-02 01:14:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,1,20.0,30.0,600.0,16930.0,,
20003656,2026-04-02 01:14:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,2,20.0,30.0,600.0,16930.0,,
20003656,2026-04-02 01:14:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,3,20.0,40.0,800.0,16930.0,,
20003656,2026-04-02 01:14:00,,Romanian Deadlift,db_2_simultaneous,1,20.0,12.0,240.0,16930.0,,
20003656,2026-04-02 01:14:00,,Romanian Deadlift,db_2_simultaneous,2,20.0,12.0,240.0,16930.0,,
20003656,2026-04-02 01:14:00,,Romanian Deadlift,db_2_simultaneous,3,20.0,12.0,240.0,16930.0,,
20003656,2026-04-02 01:14:00,,Lunge,db_2_alt_legs,1,20.0,12.0,240.0,16930.0,,
20003656,2026-04-02 01:14:00,,Lunge,db_2_alt_legs,2,20.0,12.0,240.0,16930.0,,
20003656,2026-04-02 01:14:00,,Lunge,db_2_alt_legs,3,20.0,12.0,240.0,16930.0,,
20003656,2026-04-02 01:14:00,,Dumbbell Seated Palms Up Wrist Curl,db_2_simultaneous,1,20.0,12.0,240.0,16930.0,,
20003656,2026-04-02 01:14:00,,Dumbbell Seated Palms Up Wrist Curl,db_2_simultaneous,2,20.0,12.0,240.0,16930.0,,
20003656,2026-04-02 01:14:00,,Seated Cable Row - V Grip (Cable),,1,80.0,15.0,1200.0,16930.0,,
20003656,2026-04-02 01:14:00,,Seated Cable Row - V Grip (Cable),,2,80.0,15.0,1200.0,16930.0,,
20003656,2026-04-02 01:14:00,,Seated Cable Row - V Grip (Cable),,3,90.0,15.0,1350.0,16930.0,,
20003656,2026-04-02 01:14:00,,Lever Leg Extension,weight_reps,1,50.0,12.0,600.0,16930.0,,
20003656,2026-04-02 01:14:00,,Lever Leg Extension,weight_reps,2,50.0,12.0,600.0,16930.0,,
20003656,2026-04-02 01:14:00,,Lever Leg Extension,weight_reps,3,50.0,12.0,600.0,16930.0,,
20003656,2026-04-02 01:14:00,,Cable Pushdown ,weight_reps,1,70.0,10.0,700.0,16930.0,,
20003656,2026-04-02 01:14:00,,Cable Pushdown ,weight_reps,2,70.0,10.0,700.0,16930.0,,
20003656,2026-04-02 01:14:00,,Cable Pushdown ,weight_reps,3,70.0,10.0,700.0,16930.0,,
20003653,2026-03-31 03:44:00,,Run on Treadmill ,distance_duration,1,,,,11860.0,10:00,1
20003653,2026-03-31 03:44:00,,Dumbbell Biceps Curl,db_2_simultaneous,1,20.0,12.0,240.0,11860.0,,
20003653,2026-03-31 03:44:00,,Dumbbell Biceps Curl,db_2_simultaneous,2,20.0,12.0,240.0,11860.0,,
20003653,2026-03-31 03:44:00,,Dumbbell Biceps Curl,db_2_simultaneous,3,20.0,12.0,240.0,11860.0,,
20003653,2026-03-31 03:44:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,1,20.0,30.0,600.0,11860.0,,
20003653,2026-03-31 03:44:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,2,20.0,35.0,700.0,11860.0,,
20003653,2026-03-31 03:44:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,3,20.0,35.0,700.0,11860.0,,
20003653,2026-03-31 03:44:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,4,,20.0,,11860.0,,
20003653,2026-03-31 03:44:00,,Dumbbell Standing Overhead Press,db_2_simultaneous,1,20.0,10.0,200.0,11860.0,,
20003653,2026-03-31 03:44:00,,Dumbbell Standing Overhead Press,db_2_simultaneous,2,20.0,10.0,200.0,11860.0,,
20003653,2026-03-31 03:44:00,,Dumbbell Standing Overhead Press,db_2_simultaneous,3,20.0,10.0,200.0,11860.0,,
20003653,2026-03-31 03:44:00,,Sumo Squat (Kettlebell),,1,25.0,12.0,300.0,11860.0,,
20003653,2026-03-31 03:44:00,,Sumo Squat (Kettlebell),,2,25.0,12.0,300.0,11860.0,,
20003653,2026-03-31 03:44:00,,Sumo Squat (Kettlebell),,3,25.0,12.0,300.0,11860.0,,
20003653,2026-03-31 03:44:00,,Lever Leg Extension,weight_reps,1,60.0,12.0,720.0,11860.0,,
20003653,2026-03-31 03:44:00,,Lever Leg Extension,weight_reps,2,50.0,12.0,600.0,11860.0,,
20003653,2026-03-31 03:44:00,,Lever Leg Extension,weight_reps,3,50.0,12.0,600.0,11860.0,,
20003653,2026-03-31 03:44:00,,Lever Incline Chest Press,weight_reps,1,80.0,10.0,800.0,11860.0,,
20003653,2026-03-31 03:44:00,,Lever Incline Chest Press,weight_reps,2,80.0,10.0,800.0,11860.0,,
20003653,2026-03-31 03:44:00,,Lever Incline Chest Press,weight_reps,3,80.0,10.0,800.0,11860.0,,
20003654,2026-03-27 05:14:00,,Run on Treadmill ,distance_duration,1,,,,15150.0,10:00,1
20003654,2026-03-27 05:14:00,,Dumbbell Biceps Curl,db_2_simultaneous,1,20.0,12.0,240.0,15150.0,,
20003654,2026-03-27 05:14:00,,Dumbbell Biceps Curl,db_2_simultaneous,2,20.0,12.0,240.0,15150.0,,
20003654,2026-03-27 05:14:00,,Dumbbell Biceps Curl,db_2_simultaneous,3,20.0,12.0,240.0,15150.0,,
20003654,2026-03-27 05:14:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,1,20.0,30.0,600.0,15150.0,,
20003654,2026-03-27 05:14:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,2,20.0,30.0,600.0,15150.0,,
20003654,2026-03-27 05:14:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,3,20.0,30.0,600.0,15150.0,,
20003654,2026-03-27 05:14:00,,Romanian Deadlift,db_2_simultaneous,1,20.0,12.0,240.0,15150.0,,
20003654,2026-03-27 05:14:00,,Romanian Deadlift,db_2_simultaneous,2,20.0,12.0,240.0,15150.0,,
20003654,2026-03-27 05:14:00,,Romanian Deadlift,db_2_simultaneous,3,20.0,12.0,240.0,15150.0,,
20003654,2026-03-27 05:14:00,,Lunge,db_2_alt_legs,1,20.0,12.0,240.0,15150.0,,
20003654,2026-03-27 05:14:00,,Lunge,db_2_alt_legs,2,20.0,12.0,240.0,15150.0,,
20003654,2026-03-27 05:14:00,,Lunge,db_2_alt_legs,3,20.0,12.0,240.0,15150.0,,
20003654,2026-03-27 05:14:00,,Dumbbell Seated Preacher Curl,db_2_simultaneous,1,20.0,12.0,240.0,15150.0,,
20003654,2026-03-27 05:14:00,,Dumbbell Seated Preacher Curl,db_2_simultaneous,2,20.0,12.0,240.0,15150.0,,
20003654,2026-03-27 05:14:00,,Dumbbell Seated Preacher Curl,db_2_simultaneous,3,20.0,12.0,240.0,15150.0,,
20003654,2026-03-27 05:14:00,,Seated Cable Row - V Grip (Cable),,1,80.0,15.0,1200.0,15150.0,,
20003654,2026-03-27 05:14:00,,Seated Cable Row - V Grip (Cable),,2,80.0,15.0,1200.0,15150.0,,
20003654,2026-03-27 05:14:00,,Seated Cable Row - V Grip (Cable),,3,80.0,15.0,1200.0,15150.0,,
20003654,2026-03-27 05:14:00,,Lever Leg Extension,weight_reps,1,50.0,15.0,750.0,15150.0,,
20003654,2026-03-27 05:14:00,,Lever Leg Extension,weight_reps,2,60.0,12.0,720.0,15150.0,,
20003654,2026-03-27 05:14:00,,Lever Leg Extension,weight_reps,3,60.0,12.0,720.0,15150.0,,
20003660,2026-03-25 06:01:00,,Run on Treadmill ,distance_duration,1,,,,13000.0,7:00,0.6
20003660,2026-03-25 06:01:00,,Dumbbell Biceps Curl,db_2_simultaneous,1,15.0,15.0,225.0,13000.0,,
20003660,2026-03-25 06:01:00,,Dumbbell Biceps Curl,db_2_simultaneous,2,15.0,15.0,225.0,13000.0,,
20003660,2026-03-25 06:01:00,,Dumbbell Biceps Curl,db_2_simultaneous,3,15.0,15.0,225.0,13000.0,,
20003660,2026-03-25 06:01:00,,Dumbbell Biceps Curl,db_2_simultaneous,4,15.0,15.0,225.0,13000.0,,
20003660,2026-03-25 06:01:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,1,15.0,30.0,450.0,13000.0,,
20003660,2026-03-25 06:01:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,2,15.0,30.0,450.0,13000.0,,
20003660,2026-03-25 06:01:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,3,15.0,30.0,450.0,13000.0,,
20003660,2026-03-25 06:01:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,4,15.0,30.0,450.0,13000.0,,
20003660,2026-03-25 06:01:00,,Seated Cable Row - V Grip (Cable),,1,80.0,15.0,1200.0,13000.0,,
20003660,2026-03-25 06:01:00,,Seated Cable Row - V Grip (Cable),,2,80.0,15.0,1200.0,13000.0,,
20003660,2026-03-25 06:01:00,,Seated Cable Row - V Grip (Cable),,3,80.0,15.0,1200.0,13000.0,,
20003660,2026-03-25 06:01:00,,Seated Cable Row - V Grip (Cable),,4,80.0,15.0,1200.0,13000.0,,
20003660,2026-03-25 06:01:00,,Lever Leg Extension,weight_reps,1,70.0,10.0,700.0,13000.0,,
20003660,2026-03-25 06:01:00,,Lever Leg Extension,weight_reps,2,50.0,12.0,600.0,13000.0,,
20003660,2026-03-25 06:01:00,,Lever Leg Extension,weight_reps,3,50.0,15.0,750.0,13000.0,,
20003660,2026-03-25 06:01:00,,Lever Leg Extension,weight_reps,4,50.0,15.0,750.0,13000.0,,
20003658,2026-03-23 05:33:00,,Run on Treadmill ,distance_duration,1,,,,13560.0,11:00,1.11
20003658,2026-03-23 05:33:00,,Dumbbell Biceps Curl,db_2_simultaneous,1,15.0,15.0,225.0,13560.0,,
20003658,2026-03-23 05:33:00,,Dumbbell Biceps Curl,db_2_simultaneous,2,15.0,15.0,225.0,13560.0,,
20003658,2026-03-23 05:33:00,,Dumbbell Biceps Curl,db_2_simultaneous,3,15.0,15.0,225.0,13560.0,,
20003658,2026-03-23 05:33:00,,Dumbbell Biceps Curl,db_2_simultaneous,4,20.0,10.0,200.0,13560.0,,
20003658,2026-03-23 05:33:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,1,15.0,30.0,450.0,13560.0,,
20003658,2026-03-23 05:33:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,2,15.0,30.0,450.0,13560.0,,
20003658,2026-03-23 05:33:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,3,15.0,30.0,450.0,13560.0,,
20003658,2026-03-23 05:33:00,,Single Arm Tricep Extension (Dumbbell),,1,15.0,10.0,150.0,13560.0,,
20003658,2026-03-23 05:33:00,,Single Arm Tricep Extension (Dumbbell),,2,15.0,10.0,150.0,13560.0,,
20003658,2026-03-23 05:33:00,,Romanian Deadlift,db_2_simultaneous,1,15.0,15.0,225.0,13560.0,,
20003658,2026-03-23 05:33:00,,Romanian Deadlift,db_2_simultaneous,2,15.0,15.0,225.0,13560.0,,
20003658,2026-03-23 05:33:00,,Romanian Deadlift,db_2_simultaneous,3,15.0,15.0,225.0,13560.0,,
20003658,2026-03-23 05:33:00,,Lunge,db_2_alt_legs,1,15.0,16.0,240.0,13560.0,,
20003658,2026-03-23 05:33:00,,Lunge,db_2_alt_legs,2,15.0,12.0,180.0,13560.0,,
20003658,2026-03-23 05:33:00,,Seated Cable Row - V Grip (Cable),,1,80.0,15.0,1200.0,13560.0,,
20003658,2026-03-23 05:33:00,,Seated Cable Row - V Grip (Cable),,2,80.0,15.0,1200.0,13560.0,,
20003658,2026-03-23 05:33:00,,Seated Cable Row - V Grip (Cable),,3,100.0,12.0,1200.0,13560.0,,
20003658,2026-03-23 05:33:00,,Dumbbell Seated Preacher Curl,db_2_simultaneous,1,15.0,10.0,150.0,13560.0,,
20003658,2026-03-23 05:33:00,,Dumbbell Seated Preacher Curl,db_2_simultaneous,2,15.0,10.0,150.0,13560.0,,
20003658,2026-03-23 05:33:00,,Cable Lateral Pulldown with V-bar,weight_reps,1,100.0,5.0,500.0,13560.0,,
20003658,2026-03-23 05:33:00,,Cable Lateral Pulldown with V-bar,weight_reps,2,80.0,12.0,960.0,13560.0,,
20003658,2026-03-23 05:33:00,,Cable Lateral Pulldown with V-bar,weight_reps,3,80.0,12.0,960.0,13560.0,,
20003657,2026-03-15 02:16:00,,Seated Cable Row - V Grip (Cable),,1,80.0,20.0,1600.0,6060.0,,
20003657,2026-03-15 02:16:00,,Seated Cable Row - V Grip (Cable),,2,100.0,10.0,1000.0,6060.0,,
20003657,2026-03-15 02:16:00,,Seated Cable Row - V Grip (Cable),,3,100.0,10.0,1000.0,6060.0,,
20003657,2026-03-15 02:16:00,,Dumbbell Biceps Curl,db_2_simultaneous,1,15.0,10.0,150.0,6060.0,,
20003657,2026-03-15 02:16:00,,Dumbbell Biceps Curl,db_2_simultaneous,2,15.0,10.0,150.0,6060.0,,
20003657,2026-03-15 02:16:00,,Dumbbell Biceps Curl,db_2_simultaneous,3,15.0,12.0,180.0,6060.0,,
20003657,2026-03-15 02:16:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,1,15.0,20.0,300.0,6060.0,,
20003657,2026-03-15 02:16:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,2,15.0,30.0,450.0,6060.0,,
20003664,2026-03-13 20:05:00,,Run on Treadmill ,distance_duration,1,,,,17170.0,5:06,0.56
20003664,2026-03-13 20:05:00,,Seated Cable Row - V Grip (Cable),,1,80.0,15.0,1200.0,17170.0,,
20003664,2026-03-13 20:05:00,,Seated Cable Row - V Grip (Cable),,2,90.0,15.0,1350.0,17170.0,,
20003664,2026-03-13 20:05:00,,Seated Cable Row - V Grip (Cable),,3,100.0,15.0,1500.0,17170.0,,
20003664,2026-03-13 20:05:00,,Cable Pushdown,weight_reps,1,80.0,12.0,960.0,17170.0,,
20003664,2026-03-13 20:05:00,,Cable Bar Lateral Pulldown,weight_reps,1,80.0,10.0,800.0,17170.0,,
20003664,2026-03-13 20:05:00,,Cable Bar Lateral Pulldown,weight_reps,2,80.0,15.0,1200.0,17170.0,,
20003664,2026-03-13 20:05:00,,Cable Bar Lateral Pulldown,weight_reps,3,80.0,12.0,960.0,17170.0,,
20003664,2026-03-13 20:05:00,,Lever Seated Leg Press,weight_reps,1,100.0,15.0,1500.0,17170.0,,
20003664,2026-03-13 20:05:00,,Lever Seated Leg Press,weight_reps,2,110.0,15.0,1650.0,17170.0,,
20003664,2026-03-13 20:05:00,,Lever Seated Leg Press,weight_reps,3,110.0,15.0,1650.0,17170.0,,
20003664,2026-03-13 20:05:00,,Dumbbell Biceps Curl,db_2_simultaneous,1,15.0,15.0,225.0,17170.0,,
20003664,2026-03-13 20:05:00,,Dumbbell Biceps Curl,db_2_simultaneous,2,15.0,15.0,225.0,17170.0,,
20003664,2026-03-13 20:05:00,,Dumbbell Biceps Curl,db_2_simultaneous,3,15.0,10.0,150.0,17170.0,,
20003664,2026-03-13 20:05:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,1,15.0,15.0,225.0,17170.0,,
20003664,2026-03-13 20:05:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,2,25.0,20.0,500.0,17170.0,,
20003664,2026-03-13 20:05:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,3,25.0,25.0,625.0,17170.0,,
20003664,2026-03-13 20:05:00,,Sumo Squat (Kettlebell),,1,25.0,10.0,250.0,17170.0,,
20003664,2026-03-13 20:05:00,,Sumo Squat (Kettlebell),,2,25.0,10.0,250.0,17170.0,,
20003661,2026-03-08 18:52:00,,Run on Treadmill ,distance_duration,1,,,,12620.0,10:13,1
20003661,2026-03-08 18:52:00,,Dumbbell Biceps Curl,db_2_simultaneous,1,15.0,12.0,180.0,12620.0,,
20003661,2026-03-08 18:52:00,,Dumbbell Biceps Curl,db_2_simultaneous,2,15.0,15.0,225.0,12620.0,,
20003661,2026-03-08 18:52:00,,Dumbbell Biceps Curl,db_2_simultaneous,3,15.0,15.0,225.0,12620.0,,
20003661,2026-03-08 18:52:00,,Lunge,db_2_alt_legs,1,15.0,15.0,225.0,12620.0,,
20003661,2026-03-08 18:52:00,,Lunge,db_2_alt_legs,2,15.0,16.0,240.0,12620.0,,
20003661,2026-03-08 18:52:00,,Lunge,db_2_alt_legs,3,15.0,12.0,180.0,12620.0,,
20003661,2026-03-08 18:52:00,,Dumbbell Standing Overhead Press,db_2_simultaneous,1,15.0,10.0,150.0,12620.0,,
20003661,2026-03-08 18:52:00,,Dumbbell Standing Overhead Press,db_2_simultaneous,2,15.0,10.0,150.0,12620.0,,
20003661,2026-03-08 18:52:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,1,20.0,20.0,400.0,12620.0,,
20003661,2026-03-08 18:52:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,2,20.0,20.0,400.0,12620.0,,
20003661,2026-03-08 18:52:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,3,20.0,20.0,400.0,12620.0,,
20003661,2026-03-08 18:52:00,,Romanian Deadlift,db_2_simultaneous,1,15.0,12.0,180.0,12620.0,,
20003661,2026-03-08 18:52:00,,Romanian Deadlift,db_2_simultaneous,2,15.0,15.0,225.0,12620.0,,
20003661,2026-03-08 18:52:00,,Seated Cable Row - V Grip (Cable),,1,90.0,15.0,1350.0,12620.0,,
20003661,2026-03-08 18:52:00,,Seated Cable Row - V Grip (Cable),,2,90.0,15.0,1350.0,12620.0,,
20003661,2026-03-08 18:52:00,,Seated Cable Row - V Grip (Cable),,3,100.0,10.0,1000.0,12620.0,,
20003661,2026-03-08 18:52:00,,Cable Bar Lateral Pulldown,weight_reps,1,80.0,10.0,800.0,12620.0,,
20003661,2026-03-08 18:52:00,,Cable Bar Lateral Pulldown,weight_reps,2,80.0,12.0,960.0,12620.0,,
20003661,2026-03-08 18:52:00,,Cable Bar Lateral Pulldown,weight_reps,3,80.0,10.0,800.0,12620.0,,
20003662,2026-03-01 17:44:00,,Run on Treadmill ,distance_duration,1,,,,10835.0,10:57,0.65
20003662,2026-03-01 17:44:00,,Dumbbell Biceps Curl,db_2_simultaneous,1,15.0,15.0,225.0,10835.0,,
20003662,2026-03-01 17:44:00,,Dumbbell Biceps Curl,db_2_simultaneous,2,15.0,12.0,180.0,10835.0,,
20003662,2026-03-01 17:44:00,,Dumbbell Biceps Curl,db_2_simultaneous,3,15.0,12.0,180.0,10835.0,,
20003662,2026-03-01 17:44:00,,Dumbbell Biceps Curl,db_2_simultaneous,4,15.0,12.0,180.0,10835.0,,
20003662,2026-03-01 17:44:00,,Sumo Squat (Kettlebell),,1,25.0,15.0,375.0,10835.0,,
20003662,2026-03-01 17:44:00,,Sumo Squat (Kettlebell),,2,25.0,15.0,375.0,10835.0,,
20003662,2026-03-01 17:44:00,,Sumo Squat (Kettlebell),,3,25.0,15.0,375.0,10835.0,,
20003662,2026-03-01 17:44:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,1,15.0,20.0,300.0,10835.0,,
20003662,2026-03-01 17:44:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,2,25.0,25.0,625.0,10835.0,,
20003662,2026-03-01 17:44:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,3,35.0,30.0,1050.0,10835.0,,
20003662,2026-03-01 17:44:00,,Dumbbell Stiff Leg Deadlift,db_2_simultaneous,1,15.0,12.0,180.0,10835.0,,
20003662,2026-03-01 17:44:00,,Dumbbell Stiff Leg Deadlift,db_2_simultaneous,2,25.0,12.0,300.0,10835.0,,
20003662,2026-03-01 17:44:00,,Dumbbell Stiff Leg Deadlift,db_2_simultaneous,3,15.0,15.0,225.0,10835.0,,
20003662,2026-03-01 17:44:00,,Dumbbell Hammer Curl ,db_2_simultaneous,1,15.0,12.0,180.0,10835.0,,
20003662,2026-03-01 17:44:00,,Dumbbell Hammer Curl ,db_2_simultaneous,2,15.0,12.0,180.0,10835.0,,
20003662,2026-03-01 17:44:00,,Dumbbell Hammer Curl ,db_2_simultaneous,3,15.0,10.0,150.0,10835.0,,
20003662,2026-03-01 17:44:00,,Dumbbell Lateral Raise,db_2_simultaneous,1,15.0,10.0,150.0,10835.0,,
20003662,2026-03-01 17:44:00,,Dumbbell Lateral Raise,db_2_simultaneous,2,15.0,10.0,150.0,10835.0,,
20003662,2026-03-01 17:44:00,,Dumbbell Lateral Raise,db_2_simultaneous,3,15.0,10.0,150.0,10835.0,,
20003662,2026-03-01 17:44:00,,Dumbbell Rear Lunge,db_2_alt_legs,1,15.0,10.0,150.0,10835.0,,
20003662,2026-03-01 17:44:00,,Dumbbell Rear Lunge,db_2_alt_legs,2,15.0,10.0,150.0,10835.0,,
20003662,2026-03-01 17:44:00,,Dumbbell Rear Lunge,db_2_alt_legs,3,15.0,10.0,150.0,10835.0,,
20003671,2026-02-17 01:22:00,,Hiking,distance_duration,1,,,,8785.0,10:01,0.89
20003671,2026-02-17 01:22:00,,Dumbbell Biceps Curl,db_2_simultaneous,1,15.0,12.0,180.0,8785.0,,
20003671,2026-02-17 01:22:00,,Dumbbell Biceps Curl,db_2_simultaneous,2,15.0,12.0,180.0,8785.0,,
20003671,2026-02-17 01:22:00,,Dumbbell Biceps Curl,db_2_simultaneous,3,15.0,10.0,150.0,8785.0,,
20003671,2026-02-17 01:22:00,,Dumbbell Hammer Curl ,db_2_simultaneous,1,15.0,12.0,180.0,8785.0,,
20003671,2026-02-17 01:22:00,,Dumbbell Hammer Curl ,db_2_simultaneous,2,15.0,12.0,180.0,8785.0,,
20003671,2026-02-17 01:22:00,,Dumbbell Hammer Curl ,db_2_simultaneous,3,15.0,10.0,150.0,8785.0,,
20003671,2026-02-17 01:22:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,1,30.0,12.0,360.0,8785.0,,
20003671,2026-02-17 01:22:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,2,30.0,20.0,600.0,8785.0,,
20003671,2026-02-17 01:22:00,,Dumbbell Standing Calf Raise,db_2_simultaneous,3,30.0,30.0,900.0,8785.0,,
20003671,2026-02-17 01:22:00,,Sumo Squat (Kettlebell),,1,25.0,12.0,300.0,8785.0,,
20003671,2026-02-17 01:22:00,,Sumo Squat (Kettlebell),,2,25.0,15.0,375.0,8785.0,,
20003671,2026-02-17 01:22:00,,Sumo Squat (Kettlebell),,3,25.0,10.0,250.0,8785.0,,
20003671,2026-02-17 01:22:00,,Dumbbell Stiff Leg Deadlift,db_2_simultaneous,1,25.0,10.0,250.0,8785.0,,
20003671,2026-02-17 01:22:00,,Dumbbell Stiff Leg Deadlift,db_2_simultaneous,2,15.0,15.0,225.0,8785.0,,
20003671,2026-02-17 01:22:00,,Dumbbell Stiff Leg Deadlift,db_2_simultaneous,3,20.0,10.0,200.0,8785.0,,
20003671,2026-02-17 01:22:00,,Single Arm Tricep Extension (Dumbbell),,1,15.0,10.0,150.0,8785.0,,
20003671,2026-02-17 01:22:00,,Single Arm Tricep Extension (Dumbbell),,2,15.0,10.0,150.0,8785.0,,
20003671,2026-02-17 01:22:00,,Single Arm Tricep Extension (Dumbbell),,3,15.0,10.0,150.0,8785.0,,
20003671,2026-02-17 01:22:00,,Single Arm Tricep Extension (Dumbbell),,4,10.0,10.0,100.0,8785.0,,
20003671,2026-02-17 01:22:00,,Single Arm Tricep Extension (Dumbbell),,5,10.0,10.0,100.0,8785.0,,
20003671,2026-02-17 01:22:00,,Single Arm Tricep Extension (Dumbbell),,6,10.0,10.0,100.0,8785.0,,
20003667,2026-02-15 17:33:00,,Walking,distance_duration,1,,,,8580.0,11:00,1
20003667,2026-02-15 17:33:00,,Sumo Squat (Kettlebell),,1,25.0,12.0,300.0,8580.0,,
20003667,2026-02-15 17:33:00,,Sumo Squat (Kettlebell),,2,25.0,12.0,300.0,8580.0,,
